PEILDATUM_LEERLINGEN;PRIKDATUM_ADVIEZEN;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;VSO;PRO;VMBO_B;VMBO_B_K;VMBO_K;VMBO_K_GT;VMBO_GT;VMBO_GT_HAVO;HAVO;HAVO_VWO;VWO;ADVIES_NIET_MOGELIJK;TOTAAL_ADVIES
20170415;20170722;19TA;00;De Vuurtoren;2587EB;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;0;0;0;3;1;3;3;2;8;5;8;0;33
20170415;20170722;19TB;00;Brekeldschool;7462GS;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Reformatorisch;42122;0;0;3;2;4;0;3;2;6;0;6;0;26
20170415;20170722;19TD;00;SBO De Stiepel;7556ZA;HENGELO OV; 164;Hengelo;Overijssel;Sbo;Openbaar;41814;3;7;9;0;3;0;0;0;0;0;0;0;22
20170415;20170722;19TE;00;SSBO De Boekanier;1971GZ;IJMUIDEN; 453;Velsen;Noord-Holland;Sbo;Openbaar;41375;0;8;4;2;1;0;1;0;0;0;0;0;16
20170415;20170722;19TK;00;Da Costa Basisschool;3761AJ;SOEST; 342;Soest;Utrecht;Bo;Protestants-Christelijk;41242;0;0;2;0;0;0;4;7;0;8;6;0;27
20170415;20170722;19TL;00;RK Basisschool St Anna;4881XE;ZUNDERT; 879;Zundert;Noord-Brabant;Bo;Rooms-Katholiek;78066;0;0;5;1;5;1;2;2;4;0;6;0;26
20170415;20170722;19TM;00;Nutsbasissch Mm Boldingh;2517SC;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;20281;0;0;0;0;0;0;4;7;6;1;14;0;32
20170415;20170722;19TO;00;Het Volle Leven;2587BB;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;2;5;2;3;0;7;1;6;6;9;0;41
20170415;20170722;19TP;00;SSBO De Trilker;8915CD;LEEUWARDEN;  80;Leeuwarden;Friesland;Sbo;Openbaar;41850;0;15;7;0;3;0;2;0;0;0;0;1;28
20170415;20170722;19TU;00;Annie M. G. Schmidt, RSOO;1213VC;HILVERSUM; 402;Hilversum;Noord-Holland;Sbo;Algemeen bijzonder;42687;0;8;28;0;5;0;2;0;2;0;0;0;45
20170415;20170722;19TV;00;SBO Wim Monnereau;9641LJ;VEENDAM;  47;Veendam;Groningen;Sbo;Openbaar;41780;2;7;11;0;0;0;1;0;0;0;0;0;21
20170415;20170722;19UB;00;Burg De Monchyschool;6841GD;ARNHEM; 202;Arnhem;Gelderland;Bo;Openbaar;41645;0;0;5;0;1;0;5;1;1;0;0;0;13
20170415;20170722;19UC;00;Basissch Gr V Prinsterer;2992DN;BARENDRECHT; 489;Barendrecht;Zuid-Holland;Bo;Protestants-Christelijk;37949;0;0;2;2;1;0;14;2;7;15;11;0;54
20170415;20170722;19UE;00;In Den Climtuin;7461XN;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Reformatorisch;42122;0;0;4;0;4;0;11;0;7;0;3;0;29
20170415;20170722;19UF;00;RK Basissch St Liduina;2022RA;HAARLEM; 392;Haarlem;Noord-Holland;Bo;Rooms-Katholiek;47322;0;0;0;4;1;2;13;5;8;5;15;0;53
20170415;20170722;19UG;00;SSBO Het Mozaiek;7204CV;ZUTPHEN; 301;Zutphen;Gelderland;Sbo;Openbaar;41566;0;21;15;1;7;0;2;0;0;0;0;1;47
20170415;20170722;19UH;00;Insingerbasisschool;3766MA;SOEST; 342;Soest;Utrecht;Bo;Protestants-Christelijk;41242;0;0;1;0;1;0;5;6;8;4;2;0;27
20170415;20170722;19UI;00;RK Basisschool St Jozef;4884AB;WERNHOUT; 879;Zundert;Noord-Brabant;Bo;Rooms-Katholiek;78066;0;0;0;0;0;2;2;4;4;0;4;0;16
20170415;20170722;19UJ;00;Nutsbasissch Laan V Poot;2566DA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;20281;0;0;0;0;2;0;0;3;3;5;16;0;29
20170415;20170722;19UK;00;Jan Ligthartsch;2515GE;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;4;2;0;1;5;5;5;9;6;5;0;42
20170415;20170722;19UM;00;SSBO Het Tangram;1441MS;PURMEREND; 439;Purmerend;Noord-Holland;Sbo;Openbaar;42558;0;8;12;1;4;0;0;3;0;0;0;0;28
20170415;20170722;19US;00;Het Mozaiek;6832HG;ARNHEM; 202;Arnhem;Gelderland;Bo;Openbaar;41645;0;0;11;0;12;0;5;5;8;5;5;0;51
20170415;20170722;19UU;00;PC Basisschool De Ark;2991KM;BARENDRECHT; 489;Barendrecht;Zuid-Holland;Bo;Protestants-Christelijk;37949;0;0;2;0;7;1;7;8;6;1;10;0;42
20170415;20170722;19UZ;00;BS Zonnebloem Zundert;4881EH;ZUNDERT; 879;Zundert;Noord-Brabant;Bo;Rooms-Katholiek;78066;1;0;2;0;2;4;2;2;3;2;0;0;18
20170415;20170722;19VA;00;Nutsbasissch;2593TL;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;20281;0;0;0;0;1;0;4;3;7;3;7;0;25
20170415;20170722;19VB;00;De Wissel;2541RL;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;4;9;2;7;3;4;7;3;0;5;1;45
20170415;20170722;19VC;00;SSBO Dr Bekenkamp;9724EJ;GRONINGEN;  14;Groningen;Groningen;Sbo;Openbaar;42510;0;13;16;0;0;0;1;0;2;0;0;0;32
20170415;20170722;19VC;01;SSBO Dr Bekenkamp;9741BX;GRONINGEN;  14;Groningen;Groningen;Sbo;Openbaar;42510;0;12;15;2;0;0;0;0;0;0;0;0;29
20170415;20170722;19VE;00;SBO De Poldervaart;3121JN;SCHIEDAM; 606;Schiedam;Zuid-Holland;Sbo;Openbaar;41567;6;12;14;0;0;0;0;0;0;0;0;0;32
20170415;20170722;19VH;00;De Oranjeschool;2583AA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;70176;0;1;2;4;8;1;9;3;5;4;7;3;47
20170415;20170722;19VI;00;Haarschool;7462BZ;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Reformatorisch;42122;0;0;2;0;3;2;5;1;12;2;14;0;41
20170415;20170722;19VJ;00;Basisschool Manjefiek;6218AV;MAASTRICHT; 935;Maastricht;Limburg;Bo;Rooms-Katholiek;41373;0;0;6;3;6;3;6;6;4;7;1;0;42
20170415;20170722;19VL;00;Nutsbasissch Zorgvliet;2517JX;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;20281;0;0;0;0;0;0;1;0;3;5;22;0;31
20170415;20170722;19VP;00;Dr Aletta Jacobssch;6835CD;ARNHEM; 202;Arnhem;Gelderland;Bo;Openbaar;41645;0;0;1;2;1;1;6;0;5;2;5;0;23
20170415;20170722;19VR;00;De Ronde Maat;7462LX;RIJSSEN;1742;Rijssen-Holten;Overijssel;Bo;Reformatorisch;42122;1;0;4;1;2;2;5;1;4;2;6;0;28
20170415;20170722;19VU;00;Nutsbasissch Woonstede;2543VR;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Algemeen bijzonder;20281;0;0;2;1;3;2;3;2;2;0;4;0;19
20170415;20170722;19VX;00;Blinkertsch;6843JM;ARNHEM; 202;Arnhem;Gelderland;Bo;Openbaar;41645;0;1;0;0;4;0;1;0;4;0;6;0;16
20170415;20170722;19VY;00;Basisschool De Bron;3766ED;SOEST; 342;Soest;Utrecht;Bo;Protestants-Christelijk;41242;0;0;0;2;0;0;5;7;1;2;9;0;26
20170415;20170722;19VY;01;PCBS Prof. Waterink;3765CT;SOEST; 342;Soest;Utrecht;Bo;Protestants-Christelijk;41242;0;0;0;0;0;0;4;3;2;4;4;0;17
20170415;20170722;19WC;00;SSBO Diekmaat;7161AN;NEEDE;1859;Berkelland;Gelderland;Sbo;Openbaar;41413;2;15;6;0;6;0;1;0;0;0;0;0;30
20170415;20170722;19WE;00;Jeroen Boschschool;6844GA;ARNHEM; 202;Arnhem;Gelderland;Bo;Openbaar;41645;0;0;1;0;1;5;3;3;1;4;2;0;20
20170415;20170722;19WG;00;Anne Franksch;6845JE;ARNHEM; 202;Arnhem;Gelderland;Bo;Openbaar;41645;0;0;0;0;2;0;3;3;3;2;0;0;13
20170415;20170722;19WO;00;Het Galjoen;2525ZV;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;2;6;0;5;0;4;2;2;2;1;0;24
20170415;20170722;19XM;00;SSBO De Driesprong;1066CV;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;Rooms-Katholiek;77690;0;2;10;4;7;0;3;0;0;0;1;0;27
20170415;20170722;19XU;00;De Tweemaster;2583JH;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;2;9;3;1;1;0;1;0;0;1;0;18
20170415;20170722;19XX;00;De Piramide;1813SV;ALKMAAR; 361;Alkmaar;Noord-Holland;Sbo;Openbaar;42514;1;9;7;0;5;0;1;0;0;0;0;0;23
20170415;20170722;19YH;00;RK Basissch Olof Palme;5152JB;DRUNEN; 797;Heusden;Noord-Brabant;Bo;Rooms-Katholiek;78222;0;0;4;2;5;0;16;9;21;3;16;0;76
20170415;20170722;19YL;00;De Voorsprong;2525AA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;0;5;8;1;6;7;2;3;5;1;0;38
20170415;20170722;19YO;00;PC B Pr Willem Alexander;4005AH;TIEL; 281;Tiel;Gelderland;Bo;Protestants-Christelijk;41424;0;0;3;0;12;8;13;5;0;9;0;0;50
20170415;20170722;19YS;00;De Vlierboom;2564JJ;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;0;4;3;0;4;4;3;3;3;0;0;24
20170415;20170722;19YX;00;De Leeuwerikhoeve;2591BR;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;1;4;0;0;0;4;6;0;2;2;0;19
20170415;20170722;19ZB;00;PC Basissch Pr Maurits;4007HD;TIEL; 281;Tiel;Gelderland;Bo;Protestants-Christelijk;41424;0;2;1;2;15;9;8;11;2;8;8;0;66
20170415;20170722;19ZE;00;PC Basissch Prinses Margriet;4003AL;TIEL; 281;Tiel;Gelderland;Bo;Protestants-Christelijk;41424;0;0;1;2;2;1;3;0;2;0;0;0;11
20170415;20170722;19ZF;00;Prinses Marijkeschool;2525TA;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;1;4;11;5;1;6;5;5;2;2;0;42
20170415;20170722;19ZG;00;Goeman Borgesius;1067EZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;0;4;8;0;11;0;7;1;13;1;6;0;51
20170415;20170722;19ZH;00;PC Basissch Prins Claus;4003TL;TIEL; 281;Tiel;Gelderland;Bo;Protestants-Christelijk;41424;0;0;6;1;2;0;2;2;5;5;4;0;27
20170415;20170722;19ZJ;00;Zuidwalschool;2512CW;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;0;0;5;0;2;3;2;2;2;1;1;0;18
20170415;20170722;19ZN;00;SSBO De Zwaaikom;9602KZ;HOOGEZAND;  18;Hoogezand-Sappemeer;Groningen;Sbo;Openbaar;10426;2;10;0;4;0;0;0;0;0;0;0;0;16
20170415;20170722;20AG;00;SBO De Boemerang;6442AJ;BRUNSSUM; 899;Brunssum;Limburg;Sbo;Rooms-Katholiek;41516;0;12;0;11;0;0;0;0;0;0;0;0;23
20170415;20170722;20AH;00;SBO De Horizon;8102AK;RAALTE; 177;Raalte;Overijssel;Sbo;Rooms-Katholiek;40894;3;10;10;0;2;0;0;1;0;0;0;0;26
20170415;20170722;20BW;00;Opb Basissch De Krulder;2221SC;KATWIJK ZH; 537;Katwijk;Zuid-Holland;Bo;Openbaar;41362;0;0;2;0;4;0;2;3;2;0;0;0;13
20170415;20170722;20BX;00;SSBO De Meander;9406XP;ASSEN; 106;Assen;Drenthe;Sbo;Openbaar;42719;1;22;17;0;3;0;0;0;0;0;0;2;45
20170415;20170722;20CB;00;Kath Basissch Pius X;2291SX;WATERINGEN;1783;Westland;Zuid-Holland;Bo;Rooms-Katholiek;20671;0;1;3;4;3;5;4;7;4;7;6;0;44
20170415;20170722;20CV;00;Basissch St Jozef;2292AD;WATERINGEN;1783;Westland;Zuid-Holland;Bo;Rooms-Katholiek;20671;0;0;1;1;4;1;11;6;13;9;8;0;54
20170415;20170722;20CX;00;Koningin Beatrixschool;4101BK;CULEMBORG; 216;Culemborg;Gelderland;Bo;Protestants-Christelijk;41424;0;0;1;0;0;1;3;0;1;3;4;0;13
20170415;20170722;20DJ;00;Kath Basissch Maria;2291MB;WATERINGEN;1783;Westland;Zuid-Holland;Bo;Rooms-Katholiek;20671;0;0;2;2;1;5;6;3;6;5;6;1;37
20170415;20170722;20DK;00;Bs Koning Willem Alexander;4102JA;CULEMBORG; 216;Culemborg;Gelderland;Bo;Protestants-Christelijk;41424;0;2;4;1;0;3;3;2;5;5;7;0;32
20170415;20170722;20DV;00;Basissch Andreashof;2295PE;KWINTSHEUL;1783;Westland;Zuid-Holland;Bo;Rooms-Katholiek;20671;0;0;0;2;4;2;5;6;2;8;2;0;31
20170415;20170722;20EL;00;Montessorischool de Plotter;7204CV;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Openbaar;41566;0;1;1;3;8;0;11;3;3;3;11;0;44
20170415;20170722;20FB;00;Bs De Waaier;7204KM;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Openbaar;41566;0;2;5;1;3;0;2;3;4;0;4;1;25
20170415;20170722;20FE;00;Jan Ligthartbs;7203JB;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Openbaar;41566;0;0;1;0;2;0;0;1;2;0;4;0;10
20170415;20170722;20FG;00;BS Theo Thyssen;7205BZ;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Openbaar;41566;0;0;1;0;0;0;6;0;3;0;6;0;16
20170415;20170722;20FI;00;OBS De Parel;7206CS;ZUTPHEN; 301;Zutphen;Gelderland;Bo;Openbaar;41566;0;0;0;0;2;0;2;0;4;2;3;0;13
20170415;20170722;20FK;00;De Barkentijn;3077HD;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;0;1;2;1;5;0;3;1;11;4;3;0;31
20170415;20170722;20GB;00;SSBO Palet;5831EW;BOXMEER; 756;Boxmeer;Noord-Brabant;Sbo;Rooms-Katholiek;48348;4;10;7;1;1;1;1;0;0;0;0;0;25
20170415;20170722;20GF;00;SSBO De Vlindertuin;1824KV;ALKMAAR; 361;Alkmaar;Noord-Holland;Sbo;Rooms-Katholiek;60997;0;15;3;1;0;0;4;0;0;0;0;1;24
20170415;20170722;20GP;00;De Harlekijn;5691CD;SON EN BREUGEL; 848;Son en Breugel;Noord-Brabant;Bo;Algemeen bijzonder;40378;0;0;0;0;1;1;3;6;7;4;7;0;29
20170415;20170722;20GW;00;Basissch de Bloktempel;5691HB;SON EN BREUGEL; 848;Son en Breugel;Noord-Brabant;Bo;Algemeen bijzonder;40378;0;0;0;0;2;2;5;4;16;9;17;0;55
20170415;20170722;20GY;00;Basisschool het Baken;3844EL;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;0;4;1;0;5;4;2;2;0;0;18
20170415;20170722;20HA;00;De Kleine Wereld;3061EW;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;0;0;9;0;3;0;9;1;2;2;2;0;28
20170415;20170722;20HF;00;BS De Schakel;3842EH;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;3;1;2;0;13;0;5;2;14;0;40
20170415;20170722;20HH;00;Basissch de Wegwijzer;3844BA;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;0;0;0;3;5;5;5;2;5;0;25
20170415;20170722;20HJ;00;Basisschool De Brug;3843EZ;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;7;1;0;3;2;3;4;2;1;0;23
20170415;20170722;20HK;00;Basisschool het Kompas;3841KE;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;5;1;0;0;1;5;5;9;12;0;38
20170415;20170722;20HL;00;Basisschool de Rank;3841CV;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;0;1;0;0;5;2;12;1;5;0;26
20170415;20170722;20HM;00;Bs Willem Alexander;3843BG;HARDERWIJK; 243;Harderwijk;Gelderland;Bo;Protestants-Christelijk;85476;0;0;1;5;2;2;4;1;1;3;4;0;23
20170415;20170722;20HQ;00;Basisschool de Esch;3063SJ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;0;2;1;1;1;1;4;2;5;0;5;0;22
20170415;20170722;20IM;00;Ludgerusschool;3768GM;SOEST; 342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;1;0;0;0;0;2;6;9;10;4;13;0;45
20170415;20170722;20IN;00;De Damiaanschool;3702VM;ZEIST; 355;Zeist;Utrecht;Bo;Rooms-Katholiek;69447;0;1;7;0;7;0;6;8;9;13;22;0;73
20170415;20170722;20IQ;00;RK Bs de Driesprong;3762CZ;SOEST; 342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;0;0;0;0;0;0;9;3;4;2;10;0;28
20170415;20170722;20IR;00;Basisschool de Griffel;3704KC;ZEIST; 355;Zeist;Utrecht;Bo;Rooms-Katholiek;69447;0;1;3;1;6;0;3;2;6;1;5;0;28
20170415;20170722;20IT;00;Basisschool de Wegwijzer;3766CP;SOEST; 342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;0;0;0;2;2;0;8;2;4;3;5;0;26
20170415;20170722;20IY;00;RK Montessori-School;3764DK;SOEST; 342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;0;0;0;0;0;1;3;5;3;5;10;0;27
20170415;20170722;20IZ;00;De Kameleon;3734VH;DEN DOLDER; 355;Zeist;Utrecht;Bo;Rooms-Katholiek;69447;0;0;1;0;1;0;7;1;5;1;13;0;29
20170415;20170722;20JB;00;Basisschool de Achtbaan;3762JC;SOEST; 342;Soest;Utrecht;Bo;Rooms-Katholiek;65430;0;0;1;0;5;0;4;1;5;2;8;0;26
20170415;20170722;20JC;00;SSBO De Bonte Vlinder;2565XD;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Sbo;Openbaar;41572;0;17;8;0;2;0;3;0;1;0;0;0;31
20170415;20170722;20JF;00;SSBO De Haagse Beek;2554HZ;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Sbo;Openbaar;41572;0;3;9;0;0;0;0;1;0;1;0;1;15
20170415;20170722;20JJ;00;SSBO P H Schreuder;2526LL;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Sbo;Openbaar;41572;0;18;14;0;0;0;0;0;0;0;0;0;32
20170415;20170722;20KF;00;Mont. Elzeneind;5343GH;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;0;0;1;0;1;2;6;4;7;2;6;0;29
20170415;20170722;20KL;00;RK SSBO de Griffel;6415SB;HEERLEN; 917;Heerlen;Limburg;Sbo;Rooms-Katholiek;41506;0;29;27;1;1;0;0;0;0;0;0;0;58
20170415;20170722;20KR;00;Basisschool Sterrebos;5343VC;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;0;0;5;2;5;3;11;1;6;3;3;0;39
20170415;20170722;20KT;00;Basisschool De Blinkerd;5344GK;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;0;4;2;4;2;0;3;2;0;2;0;0;19
20170415;20170722;20KW;00;OBS Plevier;3191GA;HOOGVLIET ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;Openbaar;41775;0;0;2;2;2;1;20;6;12;4;5;0;54
20170415;20170722;20KY;00;SSBO De Kring;3068BT;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;Openbaar;41775;0;4;2;1;0;0;0;0;0;0;0;0;7
20170415;20170722;20LC;00;RK SBO De Tandem;5402GA;UDEN; 856;Uden;Noord-Brabant;Sbo;Rooms-Katholiek;32177;0;8;10;1;0;0;0;0;0;0;0;0;19
20170415;20170722;20LI;00;SSBO De Vliethorst;2263VJ;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Sbo;Rooms-Katholiek;20281;4;7;11;2;0;0;0;0;0;0;0;0;24
20170415;20170722;20NV;00;SSBO De Bolster;6601XR;WIJCHEN; 296;Wijchen;Gelderland;Sbo;Rooms-Katholiek;38001;0;6;14;1;5;1;3;0;0;0;0;0;30
20170415;20170722;20OF;00;SSBO Zeppelin;1033LW;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;Protestants-Christelijk;77690;1;3;1;4;0;0;2;0;0;0;0;0;11
20170415;20170722;20OQ;00;Kortland;2923CH;KRIMPEN AAN DEN IJSSEL; 542;Krimpen aan den IJssel;Zuid-Holland;Bo;Openbaar;41545;0;3;0;1;1;5;14;7;18;8;21;0;78
20170415;20170722;20OW;00;Basisschool t Einder;5422AN;GEMERT;1652;Gemert-Bakel;Noord-Brabant;Bo;Openbaar;41860;0;0;5;0;3;0;6;2;3;3;7;0;29
20170415;20170722;20PN;00;OBS de Groeiplaneet;2924XP;KRIMPEN AAN DEN IJSSEL; 542;Krimpen aan den IJssel;Zuid-Holland;Bo;Openbaar;41545;0;1;1;3;14;3;8;10;13;8;5;0;66
20170415;20170722;20QG;00;SBO De Boemerang;7322GK;APELDOORN; 200;Apeldoorn;Gelderland;Sbo;Openbaar;41616;0;18;7;0;2;0;2;0;0;0;0;0;29
20170415;20170722;20QP;00;Facet;8031VA;ZWOLLE; 193;Zwolle;Overijssel;Sbo;Rooms-Katholiek;40888;1;10;8;0;0;1;1;0;1;0;0;0;22
20170415;20170722;20RD;00;SSBO Sonnevanck;3081HZ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;Openbaar;41775;1;10;5;0;0;0;0;0;0;0;0;0;16
20170415;20170722;20RE;00;SBO C Leeflang;3042GA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;Openbaar;41775;0;12;10;0;1;0;0;0;0;0;0;0;23
20170415;20170722;20RV;00;SSBO v Heuven Goedhart;3078CL;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;Openbaar;41775;4;7;0;0;0;0;0;0;0;0;0;0;11
20170415;20170722;20SC;00;Holendrecht;1106LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;0;2;5;4;3;0;2;0;5;1;2;0;24
20170415;20170722;20SE;00;Huizingaschool;1065VT;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;0;0;4;0;5;0;4;4;5;4;1;2;29
20170415;20170722;20SG;00;Brede School De Kinkerbuurt;1053PE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;0;0;2;2;5;0;4;3;4;5;12;0;37
20170415;20170722;20SH;00;OBS IJPlein;1021RA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;42553;0;0;1;4;2;0;3;3;0;2;3;1;19
20170415;20170722;20SJ;00;Linnaeus;1092SE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;0;0;4;2;1;0;5;1;0;6;3;0;22
20170415;20170722;20SK;00;Louis Bouwmeester;1065KW;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;0;0;2;1;4;0;2;3;5;3;9;1;30
20170415;20170722;20SL;00;OBS de Toekomst;1062AA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41579;0;2;6;3;3;0;4;3;4;2;2;4;33
20170415;20170722;20SQ;00;SSBO De Rank;7604XK;ALMELO; 141;Almelo;Overijssel;Sbo;Protestants-Christelijk;41472;1;6;8;0;0;0;0;0;0;0;0;0;15
20170415;20170722;20SZ;00;de Schatgraver;6372JA;LANDGRAAF; 882;Landgraaf;Limburg;Bo;Rooms-Katholiek;41516;0;1;5;5;8;0;6;2;2;2;9;0;40
20170415;20170722;20TD;00;Op Gen Hei;6373BJ;LANDGRAAF; 882;Landgraaf;Limburg;Bo;Rooms-Katholiek;41516;0;0;2;0;6;4;1;6;4;3;5;0;31
20170415;20170722;20TN;00;Basisschool 'T Valder;6373TT;LANDGRAAF; 882;Landgraaf;Limburg;Bo;Rooms-Katholiek;41516;0;0;0;0;8;0;0;2;0;7;5;0;22
20170415;20170722;20TP;00;De Ster;1107NG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41716;0;3;5;0;1;0;3;0;0;0;0;0;12
20170415;20170722;20TQ;00;Rosa Boekdrukker;1056DT;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;0;5;0;2;1;0;2;2;2;0;1;0;15
20170415;20170722;20TR;00;Merkelbach;1082LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;0;1;1;2;1;1;1;2;1;4;1;15
20170415;20170722;20TS;00;Basisschool De Wielewaal;1077HA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;0;0;0;0;0;1;1;5;6;25;0;38
20170415;20170722;20TT;00;Bs Het Winterkoninkje;1053CS;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41663;0;0;0;0;0;0;2;6;7;12;19;0;46
20170415;20170722;20TV;00;Bs De Pinksterbloem;1091EG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;0;1;2;0;0;0;1;0;9;6;17;0;36
20170415;20170722;20TW;00;5e Mont Watergraafsmeer;1098JA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41774;1;0;2;2;1;0;12;3;7;21;25;0;74
20170415;20170722;20TX;00;Basisschool Anne Frank;1078VJ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;0;0;0;0;0;6;5;6;2;14;0;33
20170415;20170722;20TX;01;Basisschool Anne Frank;1073TE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;0;0;0;1;0;4;1;3;2;2;0;13
20170415;20170722;20TX;02;Basisschool Anne Frank;1079AZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;0;0;1;1;0;2;1;10;8;10;1;34
20170415;20170722;20TX;03;Basisschool Anne Frank;1082LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;Openbaar;41781;0;0;2;0;2;0;2;0;1;3;0;0;10
20170415;20170722;20UL;00;RK Bs 'T Klankbord;2331DV;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Rooms-Katholiek;57266;0;0;2;1;1;0;6;1;6;3;7;0;27
